age,job,married,education,housing,loan,contact,campaign,previous,cons_price_idx,nr_employed,insurance
57.0,no-job,1,basic.4y,no,no,cellular,1.0,0.0,92.963,5076.2,yes
41.0,no-job,0,basic.4y,no,no,cellular,1.0,0.0,92.963,5076.2,no
29.0,officework,1,high.school,no,no,cellular,1.0,1.0,92.963,5076.2,yes
24.0,officework,0,university.degree,yes,yes,cellular,1.0,0.0,92.963,5076.2,no
25.0,officework,0,high.school,no,no,cellular,1.0,0.0,92.963,5076.2,no
28.0,officework,0,university.degree,yes,no,cellular,1.0,0.0,92.963,5076.2,no
52.0,management,1,university.degree,yes,no,cellular,1.0,1.0,92.963,5076.2,yes
22.0,service,0,high.school,yes,no,telephone,2.0,0.0,92.963,5076.2,no
23.0,officework,0,university.degree,no,no,cellular,1.0,1.0,92.963,5076.2,no
26.0,officework,0,professional.course,no,no,cellular,1.0,1.0,92.963,5076.2,no
43.0,officework,1,university.degree,no,no,cellular,1.0,1.0,92.963,5076.2,no
32.0,officework,1,university.degree,no,no,cellular,1.0,0.0,92.963,5076.2,no
30.0,officework,1,university.degree,no,no,cellular,1.0,0.0,92.963,5076.2,no
29.0,officework,0,high.school,yes,yes,cellular,2.0,0.0,92.963,5076.2,yes
34.0,service,1,basic.4y,yes,no,cellular,2.0,0.0,92.963,5076.2,no
25.0,officework,0,professional.course,yes,no,cellular,1.0,0.0,92.963,5076.2,no
26.0,officework,1,high.school,no,no,cellular,1.0,0.0,92.963,5076.2,no
21.0,officework,0,high.school,no,no,cellular,1.0,0.0,92.963,5076.2,yes
38.0,officework,0,university.degree,yes,no,cellular,3.0,0.0,92.963,5076.2,no
25.0,officework,0,professional.course,yes,no,cellular,2.0,0.0,92.963,5076.2,no
37.0,officework,1,professional.course,no,no,cellular,1.0,0.0,92.963,5076.2,yes
49.0,no-job,1,professional.course,yes,no,cellular,3.0,0.0,92.963,5076.2,no
35.0,management,1,university.degree,no,no,cellular,2.0,0.0,92.963,5076.2,yes
53.0,service,1,basic.4y,no,yes,cellular,2.0,0.0,92.963,5076.2,yes
29.0,service,0,professional.course,yes,no,telephone,2.0,0.0,92.963,5076.2,no
53.0,service,1,basic.4y,yes,no,cellular,2.0,0.0,92.963,5076.2,yes
57.0,officework,1,university.degree,no,no,cellular,1.0,0.0,92.963,5076.2,no
56.0,officework,1,university.degree,yes,no,cellular,1.0,0.0,92.963,5076.2,no
48.0,service,1,high.school,no,no,cellular,1.0,0.0,92.963,5076.2,no
40.0,no-job,0,basic.4y,no,no,cellular,1.0,0.0,92.963,5076.2,yes
43.0,officework,1,university.degree,yes,no,cellular,1.0,0.0,92.963,5076.2,no
39.0,service,1,basic.9y,yes,no,cellular,1.0,0.0,92.963,5076.2,no
35.0,management,1,university.degree,yes,no,cellular,1.0,0.0,92.963,5076.2,no
50.0,management,1,professional.course,yes,no,cellular,1.0,1.0,92.963,5076.2,no
25.0,officework,1,university.degree,yes,no,telephone,1.0,0.0,92.963,5076.2,no
40.0,no-job,0,basic.4y,no,no,cellular,2.0,0.0,92.963,5076.2,no
46.0,officework,0,university.degree,no,no,cellular,1.0,0.0,92.963,5076.2,no
49.0,no-job,1,professional.course,no,no,cellular,1.0,0.0,92.963,5076.2,no
43.0,officework,1,university.degree,yes,no,telephone,1.0,0.0,92.963,5076.2,no
58.0,no-job,1,basic.4y,yes,no,cellular,2.0,0.0,92.963,5076.2,no
55.0,management,1,university.degree,yes,no,cellular,3.0,0.0,92.963,5076.2,yes
44.0,no-job,0,basic.4y,no,no,cellular,2.0,0.0,92.963,5076.2,no
31.0,officework,1,professional.course,yes,no,cellular,3.0,2.0,92.963,5076.2,no
57.0,no-job,1,basic.4y,yes,yes,cellular,3.0,0.0,92.963,5076.2,yes
36.0,officework,0,professional.course,yes,no,cellular,2.0,0.0,92.963,5076.2,no
44.0,no-job,0,basic.4y,yes,no,telephone,2.0,0.0,92.963,5076.2,no
25.0,officework,1,professional.course,yes,no,cellular,4.0,1.0,92.963,5076.2,yes
24.0,officework,0,university.degree,yes,no,cellular,3.0,1.0,92.963,5076.2,no
32.0,officework,0,university.degree,yes,yes,cellular,2.0,1.0,92.963,5076.2,no
26.0,management,0,university.degree,yes,no,cellular,2.0,0.0,92.963,5076.2,no
40.0,management,0,university.degree,no,yes,cellular,4.0,0.0,92.963,5076.2,no
29.0,no-job,0,basic.4y,no,yes,cellular,3.0,2.0,92.963,5076.2,yes
24.0,officework,0,university.degree,yes,no,cellular,7.0,1.0,92.963,5076.2,no
32.0,service,1,professional.course,no,no,cellular,6.0,0.0,92.963,5076.2,no
34.0,officework,1,university.degree,no,no,telephone,4.0,0.0,92.963,5076.2,no
25.0,no-job,0,university.degree,yes,yes,cellular,2.0,0.0,92.963,5076.2,yes
56.0,management,1,university.degree,yes,no,telephone,15.0,0.0,92.963,5076.2,no
29.0,officework,0,university.degree,no,yes,cellular,4.0,0.0,92.963,5076.2,yes
56.0,management,1,university.degree,yes,no,cellular,3.0,0.0,92.963,5076.2,no
56.0,management,1,university.degree,no,no,cellular,3.0,0.0,92.963,5076.2,no
53.0,officework,1,university.degree,no,yes,telephone,10.0,0.0,92.963,5076.2,yes
27.0,management,0,university.degree,no,no,cellular,2.0,1.0,92.963,5076.2,no
49.0,officework,1,university.degree,no,no,cellular,2.0,0.0,92.963,5076.2,yes
25.0,no-job,0,university.degree,no,yes,telephone,6.0,1.0,92.963,5076.2,yes
32.0,officework,1,high.school,no,yes,cellular,4.0,1.0,92.963,5076.2,no
47.0,officework,1,professional.course,yes,no,cellular,5.0,1.0,92.963,5076.2,no
32.0,officework,1,high.school,yes,no,telephone,5.0,1.0,92.963,5076.2,yes
31.0,officework,0,university.degree,yes,yes,cellular,5.0,0.0,92.963,5076.2,no
38.0,service,1,basic.9y,no,no,cellular,2.0,0.0,92.963,5076.2,no
38.0,service,1,basic.9y,no,yes,telephone,2.0,0.0,92.963,5076.2,no
40.0,management,1,university.degree,yes,no,cellular,3.0,0.0,92.963,5076.2,yes
25.0,officework,1,university.degree,yes,no,cellular,3.0,0.0,92.963,5076.2,no
55.0,officework,1,high.school,yes,no,cellular,5.0,1.0,92.963,5076.2,no
58.0,no-job,1,professional.course,yes,yes,telephone,2.0,0.0,92.963,5076.2,no
48.0,officework,1,university.degree,yes,no,cellular,1.0,1.0,92.963,5076.2,no
60.0,no-job,0,basic.4y,no,no,cellular,5.0,0.0,92.963,5076.2,no
55.0,service,1,basic.9y,no,no,cellular,2.0,0.0,92.963,5076.2,no
47.0,service,0,professional.course,yes,no,cellular,1.0,1.0,92.963,5076.2,no
40.0,service,1,professional.course,no,no,telephone,1.0,1.0,92.963,5076.2,yes
53.0,officework,1,university.degree,no,yes,cellular,1.0,0.0,92.963,5076.2,no
50.0,officework,1,university.degree,no,no,cellular,1.0,1.0,92.963,5076.2,yes
42.0,officework,0,university.degree,yes,no,cellular,3.0,0.0,92.963,5076.2,no
41.0,officework,0,university.degree,no,no,cellular,1.0,0.0,92.963,5076.2,no
32.0,officework,0,professional.course,no,no,cellular,1.0,0.0,92.963,5076.2,no
32.0,officework,0,professional.course,yes,yes,cellular,1.0,0.0,92.963,5076.2,no
49.0,officework,0,professional.course,yes,no,cellular,1.0,1.0,92.963,5076.2,no
45.0,officework,1,basic.9y,yes,no,telephone,2.0,0.0,92.963,5076.2,no
39.0,officework,1,university.degree,no,no,cellular,1.0,0.0,92.963,5076.2,no
39.0,officework,1,university.degree,no,no,cellular,1.0,1.0,92.963,5076.2,yes
51.0,officework,1,university.degree,no,no,telephone,3.0,0.0,92.963,5076.2,no
36.0,officework,0,high.school,yes,no,cellular,1.0,1.0,92.963,5076.2,no
45.0,officework,1,professional.course,yes,yes,cellular,1.0,0.0,92.963,5076.2,no
36.0,service,1,university.degree,no,yes,cellular,2.0,1.0,92.963,5076.2,yes
47.0,service,1,professional.course,no,yes,cellular,2.0,0.0,92.963,5076.2,no
45.0,management,0,basic.9y,yes,no,cellular,1.0,0.0,92.963,5076.2,no
24.0,officework,0,professional.course,no,no,cellular,1.0,1.0,92.963,5076.2,yes
47.0,officework,1,university.degree,yes,yes,cellular,1.0,0.0,92.963,5076.2,no
38.0,officework,0,university.degree,yes,no,cellular,1.0,0.0,92.963,5076.2,no
45.0,officework,0,university.degree,no,no,cellular,1.0,0.0,92.963,5076.2,no
37.0,management,1,university.degree,yes,no,cellular,1.0,0.0,92.963,5076.2,no
38.0,officework,0,university.degree,no,no,cellular,1.0,0.0,92.963,5076.2,no
38.0,officework,0,university.degree,yes,no,telephone,1.0,0.0,92.963,5076.2,no
36.0,management,0,basic.4y,no,no,cellular,1.0,0.0,92.963,5076.2,yes
36.0,management,0,basic.4y,no,no,cellular,1.0,0.0,92.963,5076.2,no
31.0,service,0,high.school,yes,no,cellular,1.0,0.0,92.963,5076.2,no
64.0,management,1,university.degree,no,no,cellular,1.0,0.0,92.963,5076.2,yes
33.0,service,1,university.degree,no,no,cellular,1.0,0.0,92.963,5076.2,yes
50.0,officework,1,high.school,no,no,cellular,3.0,0.0,92.469,5076.2,yes
51.0,no-job,1,basic.4y,no,no,cellular,1.0,1.0,92.469,5076.2,no
56.0,management,1,professional.course,no,no,cellular,2.0,0.0,92.469,5076.2,no
59.0,officework,1,university.degree,yes,yes,cellular,1.0,0.0,92.469,5076.2,no
55.0,management,1,university.degree,no,yes,cellular,2.0,1.0,92.469,5076.2,yes
51.0,officework,0,high.school,yes,no,telephone,1.0,0.0,92.469,5076.2,yes
61.0,officework,1,university.degree,yes,yes,telephone,4.0,0.0,92.469,5076.2,yes
51.0,service,1,basic.4y,yes,yes,cellular,1.0,1.0,92.469,5076.2,no
34.0,officework,1,university.degree,yes,no,telephone,3.0,0.0,92.469,5076.2,no
45.0,officework,1,university.degree,no,no,cellular,1.0,0.0,92.469,5076.2,no
45.0,officework,1,university.degree,no,no,cellular,1.0,0.0,92.469,5076.2,yes
45.0,officework,1,university.degree,no,no,cellular,1.0,0.0,92.469,5076.2,yes
50.0,officework,1,university.degree,no,no,cellular,1.0,0.0,92.469,5076.2,yes
60.0,officework,1,university.degree,yes,no,telephone,1.0,0.0,92.469,5076.2,yes
59.0,service,0,basic.4y,yes,no,cellular,1.0,0.0,92.469,5076.2,yes
59.0,service,0,basic.4y,no,no,cellular,1.0,0.0,92.469,5076.2,yes
58.0,no-job,1,professional.course,no,yes,cellular,1.0,1.0,92.469,5076.2,no
63.0,no-job,0,university.degree,yes,yes,cellular,1.0,1.0,92.469,5076.2,no
51.0,officework,1,professional.course,no,no,cellular,1.0,1.0,92.469,5076.2,yes
46.0,officework,0,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,yes
46.0,management,1,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,yes
43.0,officework,0,university.degree,no,no,cellular,1.0,0.0,92.469,5076.2,no
51.0,officework,1,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,no
63.0,no-job,0,university.degree,no,yes,cellular,1.0,1.0,92.469,5076.2,no
60.0,service,1,basic.4y,yes,no,cellular,1.0,0.0,92.469,5076.2,no
38.0,officework,0,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,no
47.0,service,1,basic.6y,no,yes,cellular,1.0,0.0,92.469,5076.2,no
58.0,officework,1,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,no
32.0,management,0,university.degree,no,no,cellular,1.0,2.0,92.469,5076.2,no
32.0,management,0,university.degree,yes,no,cellular,1.0,1.0,92.469,5076.2,yes
36.0,no-job,1,basic.9y,no,no,cellular,1.0,0.0,92.469,5076.2,no
29.0,officework,1,professional.course,no,no,cellular,2.0,1.0,92.469,5076.2,no
32.0,management,0,university.degree,no,no,cellular,2.0,0.0,92.469,5076.2,yes
50.0,officework,1,university.degree,yes,no,cellular,5.0,0.0,92.469,5076.2,yes
60.0,service,1,basic.4y,yes,no,cellular,2.0,2.0,92.469,5076.2,yes
51.0,officework,1,professional.course,yes,no,cellular,2.0,1.0,92.469,5076.2,yes
46.0,officework,0,high.school,yes,no,telephone,1.0,0.0,92.469,5076.2,yes
57.0,no-job,0,basic.9y,yes,no,cellular,2.0,0.0,92.469,5076.2,yes
21.0,no-job,0,high.school,yes,no,cellular,1.0,0.0,92.469,5076.2,yes
29.0,officework,0,high.school,no,no,cellular,1.0,0.0,92.469,5076.2,yes
36.0,officework,1,high.school,yes,no,cellular,1.0,1.0,92.469,5076.2,no
47.0,service,1,professional.course,yes,no,cellular,1.0,0.0,92.469,5076.2,yes
29.0,officework,0,university.degree,no,no,cellular,6.0,0.0,92.469,5076.2,yes
48.0,officework,0,university.degree,yes,no,cellular,2.0,0.0,92.469,5076.2,yes
35.0,officework,0,high.school,yes,no,cellular,2.0,2.0,92.469,5076.2,no
56.0,no-job,1,high.school,yes,no,cellular,1.0,0.0,92.469,5076.2,no
30.0,officework,1,university.degree,no,no,cellular,2.0,0.0,92.469,5076.2,yes
57.0,no-job,0,basic.9y,no,no,cellular,3.0,0.0,92.469,5076.2,no
53.0,officework,1,high.school,yes,no,cellular,3.0,0.0,92.469,5076.2,no
33.0,officework,0,university.degree,no,no,cellular,1.0,0.0,92.469,5076.2,yes
29.0,officework,0,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,no
47.0,officework,1,professional.course,no,no,telephone,2.0,0.0,92.469,5076.2,no
28.0,officework,0,university.degree,yes,no,cellular,2.0,0.0,92.469,5076.2,no
75.0,no-job,1,basic.4y,yes,yes,cellular,2.0,0.0,92.469,5076.2,no
58.0,officework,1,high.school,yes,no,cellular,4.0,1.0,92.469,5076.2,no
34.0,officework,1,high.school,no,no,cellular,7.0,0.0,92.469,5076.2,no
35.0,officework,1,university.degree,yes,no,cellular,2.0,0.0,92.469,5076.2,no
56.0,no-job,1,high.school,yes,yes,cellular,2.0,0.0,92.469,5076.2,yes
46.0,officework,0,university.degree,yes,no,cellular,5.0,0.0,92.469,5076.2,no
31.0,officework,0,university.degree,yes,no,cellular,4.0,0.0,92.469,5076.2,yes
30.0,officework,0,university.degree,no,yes,cellular,2.0,0.0,92.469,5076.2,no
23.0,no-job,0,high.school,no,no,cellular,3.0,0.0,92.469,5076.2,yes
37.0,officework,1,university.degree,yes,no,cellular,2.0,0.0,92.469,5076.2,yes
28.0,service,0,university.degree,yes,no,cellular,4.0,0.0,92.469,5076.2,yes
53.0,officework,1,high.school,no,no,cellular,1.0,1.0,92.469,5076.2,yes
33.0,management,1,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,yes
41.0,officework,1,university.degree,yes,no,cellular,1.0,1.0,92.469,5076.2,no
38.0,officework,1,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,no
42.0,officework,0,university.degree,no,no,cellular,1.0,0.0,92.469,5076.2,no
37.0,officework,1,high.school,no,no,cellular,1.0,0.0,92.469,5076.2,no
50.0,officework,1,high.school,yes,no,cellular,2.0,1.0,92.469,5076.2,no
30.0,management,0,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,no
26.0,service,0,high.school,yes,no,cellular,1.0,1.0,92.469,5076.2,yes
31.0,service,0,university.degree,no,no,telephone,2.0,1.0,92.469,5076.2,no
25.0,no-job,0,high.school,yes,no,cellular,1.0,1.0,92.469,5076.2,no
29.0,no-job,0,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,no
26.0,no-job,0,high.school,yes,no,cellular,1.0,0.0,92.469,5076.2,no
23.0,no-job,0,high.school,yes,no,cellular,2.0,1.0,92.469,5076.2,yes
26.0,service,0,high.school,no,no,cellular,2.0,0.0,92.469,5076.2,yes
46.0,officework,0,high.school,no,no,cellular,1.0,0.0,92.469,5076.2,no
45.0,officework,1,high.school,no,no,cellular,1.0,0.0,92.469,5076.2,no
26.0,service,0,high.school,yes,no,cellular,1.0,0.0,92.469,5076.2,no
23.0,no-job,0,high.school,no,no,cellular,1.0,1.0,92.469,5076.2,yes
42.0,service,1,high.school,yes,no,cellular,1.0,0.0,92.469,5076.2,no
31.0,officework,1,university.degree,no,no,cellular,1.0,0.0,92.469,5076.2,no
38.0,officework,0,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,no
26.0,no-job,0,high.school,yes,no,cellular,1.0,0.0,92.469,5076.2,no
33.0,officework,1,high.school,no,no,telephone,1.0,0.0,92.469,5076.2,yes
27.0,officework,0,university.degree,no,no,cellular,1.0,0.0,92.469,5076.2,no
40.0,officework,1,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,yes
44.0,officework,0,professional.course,yes,no,cellular,2.0,0.0,92.469,5076.2,no
31.0,officework,0,high.school,yes,no,cellular,1.0,1.0,92.469,5076.2,yes
42.0,officework,1,university.degree,no,no,cellular,1.0,1.0,92.469,5076.2,yes
47.0,management,1,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,no
42.0,officework,0,university.degree,no,no,cellular,2.0,0.0,92.469,5076.2,yes
29.0,officework,1,university.degree,yes,no,cellular,2.0,0.0,92.469,5076.2,yes
68.0,no-job,1,basic.4y,yes,no,cellular,1.0,0.0,92.469,5076.2,no
50.0,officework,1,professional.course,no,no,cellular,1.0,0.0,92.469,5076.2,no
45.0,officework,1,university.degree,no,no,cellular,1.0,1.0,92.469,5076.2,no
24.0,no-job,0,high.school,no,no,cellular,1.0,1.0,92.469,5076.2,no
41.0,officework,1,university.degree,yes,no,cellular,1.0,1.0,92.469,5076.2,no
44.0,officework,1,professional.course,yes,no,cellular,2.0,0.0,92.469,5076.2,no
20.0,no-job,0,high.school,no,no,cellular,1.0,1.0,92.469,5076.2,no
45.0,officework,1,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,no
20.0,no-job,0,high.school,no,no,cellular,1.0,0.0,92.469,5076.2,no
20.0,no-job,0,high.school,yes,no,cellular,1.0,0.0,92.469,5076.2,yes
36.0,officework,0,high.school,yes,no,cellular,1.0,1.0,92.469,5076.2,no
30.0,management,0,university.degree,yes,no,cellular,3.0,0.0,92.469,5076.2,no
43.0,officework,0,university.degree,no,no,cellular,1.0,0.0,92.469,5076.2,no
42.0,service,1,basic.6y,yes,no,cellular,1.0,0.0,92.469,5076.2,no
42.0,officework,0,university.degree,yes,yes,cellular,1.0,0.0,92.469,5076.2,no
32.0,officework,0,professional.course,yes,no,cellular,1.0,0.0,92.469,5076.2,no
27.0,no-job,0,high.school,no,yes,cellular,2.0,1.0,92.469,5076.2,no
42.0,officework,1,university.degree,no,yes,cellular,2.0,0.0,92.469,5076.2,no
32.0,officework,0,university.degree,yes,no,cellular,5.0,0.0,92.469,5076.2,yes
59.0,officework,1,high.school,yes,no,cellular,2.0,0.0,92.469,5076.2,no
40.0,officework,1,high.school,yes,no,cellular,3.0,1.0,92.469,5076.2,no
26.0,officework,0,university.degree,yes,no,cellular,1.0,0.0,92.469,5076.2,yes
36.0,officework,1,professional.course,yes,no,cellular,3.0,0.0,92.469,5076.2,no
32.0,officework,0,university.degree,yes,no,cellular,3.0,0.0,92.469,5076.2,yes
38.0,officework,1,high.school,yes,yes,telephone,3.0,0.0,92.469,5076.2,no
29.0,no-job,0,high.school,yes,no,cellular,2.0,0.0,92.469,5076.2,yes
33.0,officework,0,university.degree,yes,no,cellular,2.0,0.0,92.469,5076.2,no
32.0,officework,0,university.degree,yes,no,cellular,4.0,0.0,92.469,5076.2,no
23.0,service,0,high.school,no,no,cellular,2.0,0.0,92.469,5076.2,yes
32.0,officework,0,university.degree,yes,no,telephone,4.0,0.0,92.469,5076.2,no
23.0,officework,0,professional.course,yes,no,telephone,4.0,0.0,92.469,5076.2,yes
51.0,management,0,university.degree,yes,no,telephone,2.0,0.0,92.469,5076.2,no
26.0,officework,0,university.degree,yes,no,cellular,2.0,0.0,92.469,5076.2,no
51.0,management,0,university.degree,no,no,cellular,7.0,1.0,92.469,5076.2,no
45.0,officework,1,university.degree,yes,no,telephone,3.0,0.0,92.469,5076.2,no
27.0,management,0,university.degree,yes,no,cellular,2.0,0.0,92.469,5076.2,yes
37.0,service,1,high.school,yes,no,cellular,2.0,0.0,92.469,5076.2,no
27.0,officework,0,university.degree,yes,no,cellular,3.0,0.0,92.469,5076.2,no
36.0,officework,1,high.school,yes,no,telephone,7.0,0.0,92.469,5076.2,no
35.0,management,1,high.school,no,no,cellular,4.0,0.0,92.469,5076.2,yes
33.0,officework,0,university.degree,no,yes,cellular,3.0,0.0,92.469,5076.2,no
27.0,no-job,0,high.school,no,no,cellular,3.0,0.0,92.469,5076.2,no
51.0,officework,1,university.degree,yes,no,cellular,5.0,0.0,92.469,5076.2,yes
38.0,officework,0,university.degree,yes,no,telephone,2.0,0.0,92.469,5076.2,no
38.0,officework,0,university.degree,yes,no,cellular,2.0,0.0,92.469,5076.2,no
26.0,officework,0,university.degree,yes,yes,cellular,2.0,0.0,92.469,5076.2,no
30.0,no-job,0,university.degree,no,no,cellular,2.0,2.0,92.469,5076.2,yes
44.0,officework,0,high.school,no,yes,cellular,4.0,0.0,92.469,5076.2,no
23.0,no-job,0,basic.9y,no,no,cellular,6.0,0.0,92.469,5076.2,no
54.0,officework,1,university.degree,no,yes,cellular,6.0,1.0,92.469,5076.2,yes
34.0,officework,1,university.degree,no,yes,cellular,4.0,1.0,92.469,5076.2,no
26.0,officework,0,university.degree,no,yes,cellular,4.0,0.0,92.469,5076.2,no
54.0,officework,1,university.degree,yes,no,cellular,2.0,1.0,92.469,5076.2,no
26.0,officework,0,university.degree,no,yes,cellular,5.0,1.0,92.469,5076.2,no
27.0,officework,1,university.degree,no,yes,cellular,6.0,1.0,92.469,5076.2,yes
38.0,management,1,university.degree,no,no,cellular,5.0,0.0,92.469,5076.2,yes
30.0,no-job,0,university.degree,no,no,cellular,3.0,0.0,92.469,5076.2,no
31.0,officework,0,high.school,no,yes,telephone,6.0,0.0,92.469,5076.2,no
44.0,officework,0,high.school,no,no,cellular,5.0,0.0,92.469,5076.2,yes
47.0,officework,1,university.degree,no,no,telephone,9.0,0.0,92.469,5076.2,no
36.0,officework,1,high.school,no,no,cellular,6.0,0.0,92.469,5076.2,no
58.0,management,1,university.degree,no,no,cellular,6.0,1.0,92.469,5076.2,no
54.0,no-job,1,university.degree,yes,yes,cellular,2.0,0.0,92.469,5076.2,no
41.0,officework,1,high.school,no,no,cellular,1.0,0.0,92.201,5076.2,no
32.0,service,1,high.school,no,no,cellular,1.0,0.0,92.201,5076.2,no
61.0,management,0,high.school,no,no,cellular,1.0,0.0,92.201,5076.2,no
48.0,management,1,university.degree,yes,no,cellular,1.0,0.0,92.201,5076.2,no
42.0,officework,1,university.degree,yes,no,cellular,1.0,1.0,92.201,5076.2,yes
61.0,no-job,1,professional.course,no,no,cellular,1.0,0.0,92.201,5076.2,yes
36.0,officework,0,high.school,yes,no,cellular,1.0,0.0,92.201,5076.2,no
31.0,officework,0,university.degree,no,no,cellular,1.0,1.0,92.201,5076.2,no
18.0,no-job,0,basic.9y,yes,no,cellular,1.0,0.0,92.201,5076.2,yes
47.0,officework,0,university.degree,yes,yes,cellular,1.0,0.0,92.201,5076.2,yes
52.0,management,1,university.degree,no,no,cellular,1.0,0.0,92.201,5076.2,yes
